"","day","time","ampm","meeting","location","address","format","city","type","state","lon","lat","schedule","county"
"343","Tuesday",07:45:00,"pm","Neola Chapter Group","Meeting Location","Neola, IA 51559, Neola, IA","English","Neola","Alcoholics Anonymous","Iowa",-95.6155615,41.4488816,"1d 19H 45M 0S","Pottawattamie"
"344","Tuesday",08:00:00,"pm","Peterson Chip Group","101 Front St.","101 E Front St, Peterson, IA","Closed, English","Peterson","Alcoholics Anonymous","Iowa",-95.3426471,42.9165891,"1d 20H 0M 0S","Clay"
"345","Tuesday",08:00:00,"pm","Anamosa Group","103 E Cedar Street","103 E Cedar St, Anamosa, IA","English","Anamosa","Alcoholics Anonymous","Iowa",-91.2849282,42.1099922,"1d 20H 0M 0S","Jones"
"346","Tuesday",08:00:00,"pm","Lansing Group","1416 Great River Rd","1416 Great River Rd, Lansing, IA","English","Lansing","Alcoholics Anonymous","Iowa",-91.224716,43.3730616,"1d 20H 0M 0S","Allamakee"
"347","Tuesday",08:00:00,"pm","Kenwood Group","175 34th Street NE","175 34th St NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6373676,42.0114386,"1d 20H 0M 0S","Linn"
"348","Tuesday",08:00:00,"pm","Tuesday Night Trudgers Group","200 W Clarinda Ave","200 W Clarinda Ave, Shenandoah, IA","English","Shenandoah","Alcoholics Anonymous","Iowa",-95.3679888,40.7622437,"1d 20H 0M 0S","Page"
"349","Tuesday",08:00:00,"pm","Mason City Clubhouse Group","207 8th Place SE","207 8th Pl SE, Mason City, IA","Closed, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1980919,43.1429075,"1d 20H 0M 0S","Cerro Gordo"
"350","Tuesday",08:00:00,"pm","Holstein Tuesday Night Group","208 S Kiel Street","208 S Kiel St, Holstein, IA","English","Holstein","Alcoholics Anonymous","Iowa",-95.5427392,42.4871216,"1d 20H 0M 0S","Ida"
"351","Tuesday",08:00:00,"pm","Coffee Achievers Group","211 S Center","211 S Center St, Lake City, IA","English","Lake City","Alcoholics Anonymous","Iowa",-94.7344049,42.2660136,"1d 20H 0M 0S","Calhoun"
"352","Tuesday",08:00:00,"pm","One Day At A Time Group","212 Edgewood Rd NW","212 Edgewood Rd NW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7169002,41.9736765,"1d 20H 0M 0S","Linn"
"353","Tuesday",08:00:00,"pm","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"1d 20H 0M 0S","Scott"
"354","Tuesday",08:00:00,"pm","Clinton Group","250 20th Ave N","250 20th Ave N, Clinton, IA","English","Clinton","Alcoholics Anonymous","Iowa",-90.1833406,41.8682732,"1d 20H 0M 0S","Clinton"
"355","Tuesday",08:00:00,"pm","Decorah Tuesday Night Group","302 W Broadway","302 W Broadway St, Decorah, IA","English","Decorah","Alcoholics Anonymous","Iowa",-91.788775,43.30263,"1d 20H 0M 0S","Winneshiek"
"356","Tuesday",08:00:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Step Meeting, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"1d 20H 0M 0S","Polk"
"357","Tuesday",08:00:00,"pm","Marquette Group","3510 W Central Park","3510 W Central Park Ave, Davenport, IA","English, Open","Davenport","Alcoholics Anonymous","Iowa",-90.6287447,41.5458331,"1d 20H 0M 0S","Scott"
"358","Tuesday",08:00:00,"pm","511 Melrose Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"1d 20H 0M 0S","Johnson"
"359","Tuesday",08:00:00,"pm","Tuesday Night Second Chance Group","550 North 24th Street","500 N 24th St, Denison, IA",NA,"Denison","Alcoholics Anonymous","Iowa",-95.3375658,42.0218608,"1d 20H 0M 0S","Crawford"
"360","Tuesday",08:00:00,"pm","Charles City A.A. Unity Group","805 Wisconsin","805 Wisconsin St, Charles City, IA","English","Charles City","Alcoholics Anonymous","Iowa",-92.6733277,43.0722332,"1d 20H 0M 0S","Floyd"
"361","Tuesday",08:00:00,"pm","Garage Group -Batavia","905 3rd Street","905 3rd St, Batavia, IA","Closed, Wheelchair Access","Batavia","Alcoholics Anonymous","Iowa",-92.1670328,40.9947427,"1d 20H 0M 0S","Jefferson"
"362","Tuesday",08:00:00,"pm","Fort Madison Group","908 Ave G","908 Ave G, Ft. Madison, IA","Closed, English","Fort Madison","Alcoholics Anonymous","Iowa",-91.3139012,40.6306897,"1d 20H 0M 0S","Lee"
"363","Tuesday",08:00:00,"pm","AA Nueva Vida Group","Camel Club","410 W Keota St, Ottumwa, IA","Open","Ottumwa","Alcoholics Anonymous","Iowa",-92.4299468,40.9970169,"1d 20H 0M 0S","Wapello"
"364","Tuesday",08:00:00,"pm","Institutional Meeting","Covenant Medical Center-Horizons Treatment Center","3421 W 9th St 5th Floor, Waterloo, IA","Open, Wheelchair Access, Wheelchair-Accessible Bathroom","Waterloo","Alcoholics Anonymous","Iowa",-92.3462029,42.4614133,"1d 20H 0M 0S","Black Hawk"
"365","Tuesday",08:00:00,"pm","Pioneer Group","First Congregational Church","100 1st St NE, Mason City, IA","Closed, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1989159,43.1529073,"1d 20H 0M 0S","Cerro Gordo"
"366","Tuesday",08:00:00,"pm","Indianola Group","First Methodist Church","307 W Ashland Ave, Indianola, IA","Open, Wheelchair Access","Indianola","Alcoholics Anonymous","Iowa",-93.5644652,41.3609911,"1d 20H 0M 0S","Warren"
"367","Tuesday",08:00:00,"pm","There Is A Solution Group","Jackson Recovery","420 Jones St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4003801,42.4950346,"1d 20H 0M 0S","Woodbury"
"368","Tuesday",08:00:00,"pm","Leeds Tuesday Open Group","Leeds Alano Club","4034 Floyd Blvd, Sioux City, IA","English, Open","Sioux City","Alcoholics Anonymous","Iowa",-96.3583613,42.54151,"1d 20H 0M 0S","Woodbury"
"369","Tuesday",08:00:00,"pm","Marshalltown Group","Marshalltown","1311 E Nevada St, Marshalltown, IA","Closed","Marshalltown","Alcoholics Anonymous","Iowa",-92.8901778,42.0441111,"1d 20H 0M 0S","Marshall"
"370","Tuesday",08:00:00,"pm","Grundy Center Group","Orchard Hill Church","1800 G Ave, Grundy Center, IA","Discussion, Open","Grundy Center","Alcoholics Anonymous","Iowa",-92.788048,42.3614413,"1d 20H 0M 0S","Grundy"
"371","Tuesday",08:00:00,"pm","Tues Night Second Chance A.A. Group","Our Saviour Luthern Church","500 N 24th St, Denison, IA","English","Denison","Alcoholics Anonymous","Iowa",-95.3375658,42.0218608,"1d 20H 0M 0S","Crawford"
"372","Tuesday",08:00:00,"pm","Original Sheldon Group","Park Street","Park St, Sheldon, IA","English","Sheldon","Alcoholics Anonymous","Iowa",-95.8680973,43.1858243,"1d 20H 0M 0S","O'Brien"
"373","Tuesday",08:00:00,"pm","Sheffield Group","St, John's Luthern Church","422 Sherman St, Sheffield, IA","English","Sheffield","Alcoholics Anonymous","Iowa",-93.2168626,42.8925562,"1d 20H 0M 0S","Franklin"
"374","Tuesday",08:00:00,"pm","Johnston Group Online Meeting","St. James Lutheran Church","5665 Merle Hay Rd, Johnston, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Johnston","Alcoholics Anonymous","Iowa",-93.6969543,41.6636452,"1d 20H 0M 0S","Polk"
"375","Tuesday",08:00:00,"pm","West Des Moines Group Online Meeting","St. Mark's Disciple Center","1105 Grand Ave, West Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","West Des Moines","Alcoholics Anonymous","Iowa",-93.7181991,41.5819963,"1d 20H 0M 0S","Polk"
"376","Tuesday",08:00:00,"pm","Serenity Group","Talbot house","810 Timea St, Keokuk, IA","English, Open","Keokuk","Alcoholics Anonymous","Iowa",-91.3904367,40.3957201,"1d 20H 0M 0S","Lee"
"377","Tuesday",08:00:00,"pm","Greenfield Group","United Methodist Church","108 SW 5th St, Greenfield, IA","Babysitting Available, Open, Wheelchair Access","Greenfield","Alcoholics Anonymous","Iowa",-94.4681479,41.3044514,"1d 20H 0M 0S","Adair"
"378","Tuesday",08:00:00,"pm","Brighton Group","Victory Fellowship Hall","IA-78, Brighton, IA","Open","Brighton","Alcoholics Anonymous","Iowa",-91.8196593,41.1760927,"1d 20H 0M 0S","Washington"
"379","Tuesday",08:30:00,"pm","Tuesday 12X12 Group","1403 Summit","1403 Summit St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4097948,42.5052046,"1d 20H 30M 0S","Woodbury"
"380","Tuesday",08:30:00,"pm","Tuesday Night Group","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"1d 20H 30M 0S","Pottawattamie"
"381","Wednesday",12:07:00,"am","Turning Point Group","212 W 15th St","212 W 15th St, Vinton, IA","English","Vinton","Alcoholics Anonymous","Iowa",-92.026657,42.1566081,"2d 0H 7M 0S","Benton"
"382","Wednesday",06:00:00,"am","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"2d 6H 0M 0S","Scott"
"383","Wednesday",06:00:00,"am","Breakfast Club Group","511 Melrose Ave","511 Melrose Ave, Iowa City, IA","English","Iowa City","Alcoholics Anonymous","Iowa",-91.5463066,41.656611,"2d 6H 0M 0S","Johnson"
"384","Wednesday",06:30:00,"am","Breakfast Club Online Meeting","Faith Lutheran Church","10395 University Ave, Clive, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Clive","Alcoholics Anonymous","Iowa",-93.7610475,41.6011762,"2d 6H 30M 0S","Polk"
"385","Wednesday",06:30:00,"am","Sunrise Attitude Adjustment Gp","Jackson Recovery","420 Jones St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4003801,42.4950346,"2d 6H 30M 0S","Woodbury"
"386","Wednesday",06:30:00,"am","Ankeny Early Birds Online Meeting","St. Ann;s Episcopal Church","2110 W 1st St, Ankeny, IA","Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Ankeny","Alcoholics Anonymous","Iowa",-93.6287859,41.7324736,"2d 6H 30M 0S","Polk"
"387","Wednesday",07:00:00,"am","Eye Opener","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"2d 7H 0M 0S","Pottawattamie"
"388","Wednesday",07:30:00,"am","Alano Club","12 N 7th Street","12 N 7th St, Ft. Dodge, IA","Closed, English","Fort Dodge","Alcoholics Anonymous","Iowa",-94.2011921,42.5107884,"2d 7H 30M 0S","Webster"
"389","Wednesday",07:30:00,"am","Central Discussion Group","1706 Brady Street #105","1706 Brady St #105, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5750676,41.5372533,"2d 7H 30M 0S","Scott"
"390","Wednesday",07:30:00,"am","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"2d 7H 30M 0S","Polk"
"391","Wednesday",07:30:00,"am","McCormick Clubhouse Online Meeting","McCormick","1201 McCormick Ave, Ames, IA","Discussion, Online Meeting, Open","Ames","Alcoholics Anonymous","Iowa",-93.5862918,42.0331781,"2d 7H 30M 0S","Story"
"392","Wednesday",07:30:00,"am","Boone Group","The Zoo","917 10th St, Boone, IA","Discussion, Open","Boone","Alcoholics Anonymous","Iowa",-93.8793316,42.0660693,"2d 7H 30M 0S","Boone"
"393","Wednesday",08:00:00,"am","An AA Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"2d 8H 0M 0S","Linn"
"394","Wednesday",09:00:00,"am","Wednesday Morning 24 Hr. Group","1646 Asbury Rd","1646 Asbury Rd, Dubuque, IA","English","Dubuque","Alcoholics Anonymous","Iowa",-90.6960999,42.5004555,"2d 9H 0M 0S","Dubuque"
"395","Wednesday",09:00:00,"am","Clinton Group","250 20th Ave N","250 20th Ave N, Clinton, IA","English","Clinton","Alcoholics Anonymous","Iowa",-90.1833406,41.8682732,"2d 9H 0M 0S","Clinton"
"396","Wednesday",09:00:00,"am","Early Bird Welcome Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"2d 9H 0M 0S","Linn"
"397","Wednesday",09:00:00,"am","Early Birds Upstairs Group","Fellowship Club","3224 1st Ave NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6355274,42.0106374,"2d 9H 0M 0S","Linn"
"398","Wednesday",09:30:00,"am","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"2d 9H 30M 0S","Polk"
"399","Wednesday",10:00:00,"am","Bettendorf Group","2204 Grant Street","2204 Grant St, Bettendorf, IA","English","Bettendorf","Alcoholics Anonymous","Iowa",-90.5018126,41.5270071,"2d 10H 0M 0S","Scott"
"400","Wednesday",10:00:00,"am","Women's easy does it Women","410 S 16th Street","410 S 16th St, Council Bluffs, IA","Discussion, Open, Women","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"2d 10H 0M 0S","Pottawattamie"
"401","Wednesday",10:00:00,"am","Hawkeye 10 A.M. Group","Jackson Recovery","420 Jones St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4003801,42.4950346,"2d 10H 0M 0S","Woodbury"
"402","Wednesday",10:00:00,"am","Edgewood Big Book Group","Meeting Location","Edgewood, IA 52042, Edgewood, IA","English","Edgewood","Alcoholics Anonymous","Iowa",-91.4012515,42.6444313,"2d 10H 0M 0S","Clayton"
"403","Wednesday",10:00:00,"am","West Side Original Group","West Side Alano Club","613 W 5th St, Waterloo, IA","Closed, Discussion, English","Waterloo","Alcoholics Anonymous","Iowa",-92.3426384,42.4908329,"2d 10H 0M 0S","Black Hawk"
"404","Wednesday",10:30:00,"am","One A Day Group","2432 Jay Ave","2432 Jay Ave, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.3773373,42.4823242,"2d 10H 30M 0S","Woodbury"
"405","Wednesday",10:30:00,"am","AA On Houser Group","704 S Houser Street","704 S Houser St, Muscatine, IA","English","Muscatine","Alcoholics Anonymous","Iowa",-91.0804298,41.4090928,"2d 10H 30M 0S","Muscatine"
"406","Wednesday",11:00:00,"am","Emotional Sobriety Women, Online Meeting","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Location Temporarily Closed, Online Meeting, Open, Women","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"2d 11H 0M 0S","Polk"
"407","Wednesday",11:00:00,"am","White House Group Women, Location Temporarily Closed","White House- Alano Society, Inc.","1400 Pennsylvania Ave, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access, Women","Des Moines","Alcoholics Anonymous","Iowa",-93.609859,41.604903,"2d 11H 0M 0S","Polk"
"408","Wednesday",11:30:00,"am","Many Hands Caring Group","Mercy Hospital Buena Vista Room","801 5th St, Sioux City, IA","English","Sioux City","Alcoholics Anonymous","Iowa",-96.4009146,42.4956386,"2d 11H 30M 0S","Woodbury"
"409","Wednesday",12:00:00,"pm","Blandine Group","117 1/2 Perry Street","117 S Perry St, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5726376,41.5197075,"2d 12H 0M 0S","Scott"
"410","Wednesday",12:00:00,"pm","12 x 12 Group","12 N 7th Street","12 N 7th St, Ft. Dodge, IA","Closed","Fort Dodge","Alcoholics Anonymous","Iowa",-94.2011921,42.5107884,"2d 12H 0M 0S","Webster"
"411","Wednesday",12:00:00,"pm","Wed 12 X 12 Study Group","1240 Heirs Ave Ste E","1240 Heires Ave Ste E, Carroll, IA","English","Carroll","Alcoholics Anonymous","Iowa",-94.8817664,42.0771004,"2d 12H 0M 0S","Carroll"
"412","Wednesday",12:00:00,"pm","Central Discussion Group","1706 Brady Street #105","1706 Brady St #105, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.5750676,41.5372533,"2d 12H 0M 0S","Scott"
"413","Wednesday",12:00:00,"pm","Mason City Clubhouse Group","207 8th Place SE","207 8th Pl SE, Mason City, IA","Closed, English, Wheelchair Access, Wheelchair-Accessible Bathroom","Mason City","Alcoholics Anonymous","Iowa",-93.1980919,43.1429075,"2d 12H 0M 0S","Cerro Gordo"
"414","Wednesday",12:00:00,"pm","Fellowship Group","214 N 4th Street","214 N 4th St, Burlington, IA","Closed, English, Tradition Study","Burlington","Alcoholics Anonymous","Iowa",-91.1036684,40.8099373,"2d 12H 0M 0S","Des Moines"
"415","Wednesday",12:00:00,"pm","For Those Who Want it Group","225 S 35th St","225 35th St, Marion, IA","English","Marion","Alcoholics Anonymous","Iowa",-91.5738676,42.0287862,"2d 12H 0M 0S","Linn"
"416","Wednesday",12:00:00,"pm","West End A.A. Group","2603 Rockingham Rd","2603 Rockingham Rd, Davenport, IA","English","Davenport","Alcoholics Anonymous","Iowa",-90.6154944,41.5128781,"2d 12H 0M 0S","Scott"
"417","Wednesday",12:00:00,"pm","F & G Location Temporarily Closed","315 E. 5th Street","315 E 5th St, Des Moines, IA","Location Temporarily Closed, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6106227,41.5891341,"2d 12H 0M 0S","Polk"
"418","Wednesday",12:00:00,"pm","Marquette Group","3510 W Central Park","3510 W Central Park Ave, Davenport, IA","English, Open","Davenport","Alcoholics Anonymous","Iowa",-90.6287447,41.5458331,"2d 12H 0M 0S","Scott"
"419","Wednesday",12:00:00,"pm","Serenity Seekers Group","3791 Blairs Ferry Rd N E","3791 Blairs Ferry Rd NE, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.6939329,42.0344009,"2d 12H 0M 0S","Linn"
"420","Wednesday",12:00:00,"pm","500 Club  Group","410 S 16th Street","410 S 16th St, Council Bluffs, IA","English","Council Bluffs","Alcoholics Anonymous","Iowa",-95.8678129,41.2575288,"2d 12H 0M 0S","Pottawattamie"
"421","Wednesday",12:00:00,"pm","Group","603 E Water Street","603 E Water St, Decorah, IA","English","Decorah","Alcoholics Anonymous","Iowa",-91.7791779,43.3040182,"2d 12H 0M 0S","Winneshiek"
"422","Wednesday",12:00:00,"pm","AA On Houser Group","704 S Houser Street","704 S Houser St, Muscatine, IA","English","Muscatine","Alcoholics Anonymous","Iowa",-91.0804298,41.4090928,"2d 12H 0M 0S","Muscatine"
"423","Wednesday",12:00:00,"pm","De Witt Group","816 6th Ave","816 6th Ave, De Witt, IA","Closed, English","De Witt","Alcoholics Anonymous","Iowa",-90.538759,41.823861,"2d 12H 0M 0S","Clinton"
"424","Wednesday",12:00:00,"pm","Mercy Group","CR Gratitude","212 Edgewood Rd SW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7163537,41.9666336,"2d 12H 0M 0S","Linn"
"425","Wednesday",12:00:00,"pm","Mercy Group","CR Gratitude","212 Edgewood Rd SW, Cedar Rapids, IA","English","Cedar Rapids","Alcoholics Anonymous","Iowa",-91.7163537,41.9666336,"2d 12H 0M 0S","Linn"
"426","Wednesday",12:00:00,"pm","Camel Club Group- Ottumwa","Camel Club","410 W Keota St, Ottumwa, IA","Open, Wheelchair Access","Ottumwa","Alcoholics Anonymous","Iowa",-92.4299468,40.9970169,"2d 12H 0M 0S","Wapello"
"427","Wednesday",12:00:00,"pm","Brown Bag Group","Discovery House","1411 Hill Ave, Spirit Lake, IA","Closed","Spirit Lake","Alcoholics Anonymous","Iowa",-95.1018684,43.4257053,"2d 12H 0M 0S","Dickinson"
"428","Wednesday",12:00:00,"pm","Brown Bag Group Location Temporarily Closed","Faith Lutheran Church","10395 University Ave, Clive, IA","Location Temporarily Closed, Open, Wheelchair Access","Clive","Alcoholics Anonymous","Iowa",-93.7610475,41.6011762,"2d 12H 0M 0S","Polk"
"429","Wednesday",12:00:00,"pm","Big Book Group","Finn House","600 N Ridgley St, Algona, IA","Closed","Algona","Alcoholics Anonymous","Iowa",-94.2410735,43.0745889,"2d 12H 0M 0S","Kossuth"
"430","Wednesday",12:00:00,"pm","5th Ave Fellowship Online Meeting","Insurance Exchange Bldg","505 5th Ave, Des Moines, IA","Big Book, Location Temporarily Closed, Online Meeting, Open, Wheelchair Access","Des Moines","Alcoholics Anonymous","Iowa",-93.6238876,41.5883404,"2d 12H 0M 0S","Polk"
